AppID,Name,Tag,Developers,Publishers,Positive Reviews,Negative Reviews,Median Owners,Average Playtime,Median Playtime,CCU,Price,Initial Price,Discount
1112340,The Dreadful Whispers,Indie,Blackthornprod,Blackthornprod,140,20,10000,0,0,0,9.99,9.99,0
1038070,Physics Drop,Indie,IDC Games,IDC Games,2,1,10000,0,0,0,2.99,2.99,0
1508450,She Doesnt Walk,Indie,David J Macias,David J Macias,4,3,10000,0,0,0,2.99,2.99,0
1307640,Choco Pixel ,Indie,Blender Games,Blender Games,6,2,10000,0,0,0,1.99,1.99,0
1799140,Detective Agency Murder at the Manor,Indie,,,14,10,10000,0,0,0,3.99,3.99,0
1175970,Hibiscus Red,Indie,Cunum Games,Cunum Games,18,30,10000,0,0,0,0.99,0.99,0
736200,Nana in the Dark,Indie,Starmyth,Starmyth,32,11,10000,0,0,0,2.99,2.99,0
2634420,Haunted Things,Indie,Quadflare Games,Quadflare Games,0,2,10000,0,0,0,5.99,5.99,0
2063240,POG ,Indie,Cute Hannahs Games,Cute Hannahs Games,5,3,10000,0,0,0,1.99,1.99,0
1614990,Grid Leaper,Indie,Neon Pink Software LLC,Neon Pink Software LLC,11,1,10000,0,0,0,9.99,9.99,0
1334300,Charge Kid,Indie,Ayrton Rafael and Vicente,Ayrton Rafael and Vicente,24,0,10000,0,0,0,1.99,1.99,0
1119870,Bot Land,Indie,Xtonomous LLC,Xtonomous LLC,56,27,10000,0,0,0,0.00,0.00,0
598030,REVOLT ,Indie,juhbee,juhbee,3,20,10000,0,0,0,1.99,1.99,0
1564720,Relics of ancestors,Indie,Clock in dream,Clock in dream,4,3,10000,0,0,0,2.99,2.99,0
771380,Yousei,Indie,sakevisual,sakevisual,10,0,10000,0,0,0,8.99,8.99,0
754110,Escort Commander,Indie,CKS Tactical,CKS Tactical,11,4,10000,0,0,0,2.99,2.99,0
1182070,Majula Frontier The Offense,Indie,EF Universe Games LLC,EF Universe Games LLC,13,12,10000,0,0,1,0.00,0.00,0
454580,Spider Wars,Indie,CarVin Interactive,CarVin Interactive,25,58,10000,0,0,0,4.99,4.99,0
783440,Seven Mysteries The Last Page,Indie,Sang Hendrix,Sang Hendrix,39,17,10000,0,0,0,4.99,4.99,0
1624990,Alzheimers Memories,Indie,Gillian Yue,Gillian Yue,40,2,10000,0,0,0,0.99,0.99,0
1753810,Sola,Indie,HexaScale Games,HexaScale Games,1,0,10000,0,0,0,2.99,2.99,0
1517190,The Daunting House,Indie,VECTORINTERACTIVE STUDIOS PRIVATE LIMITED,VECTORINTERACTIVE STUDIOS PRIVATE LIMITED,3,3,10000,0,0,0,4.99,4.99,0
986080,Zombie Apocalypse,Indie,Kapitan,Kapitan,32,14,10000,0,0,0,1.99,1.99,0
712000,Elder Chaos,Indie,Emprom Game,Emprom Game,37,43,10000,0,0,0,4.99,4.99,0
784050,Filthy Hands,Indie,Globiss Interactive,Globiss Interactive,46,25,10000,0,0,0,3.99,3.99,0
313960,Exodus,Indie,Galhmac Game Studio,MultiForm,16,12,10000,0,0,0,0.99,0.99,0
680930,Fairy Lands Rinka and the Fairy Gems,Indie,OddMeat,Phoenix Reborn Games,21,9,10000,0,0,1,2.30,2.30,0
1883430,Moonfall,Indie,Valkyria Games,Valkyria Games,1,0,10000,0,0,0,6.99,6.99,0
2693900,Henrys Escape Prison,Indie,Parli Studios,Parli Studios,6,3,10000,0,0,0,3.99,3.99,0
2419830,Balls and Coins,Indie,Kebabos,Kebabos,13,0,10000,0,0,0,0.99,0.99,0
1846390,Einherjar,Indie,Simon Kattler,Simon Kattler,4,0,10000,0,0,0,0.00,0.00,0
878500,Captain The Runner,Indie,Anamik Majumdar,Anamik Majumdar,5,8,10000,0,0,0,0.49,0.99,51
318440,Cubesis,Indie,Wonderful Tree Studio,Wastelands Interactive,25,26,10000,0,0,0,0.99,0.99,0
448480,Caravanserail,Indie,Jerome Bodin,Jerome Bodin,30,26,10000,0,0,0,2.99,2.99,0
1314500,Improbable Soccer,Indie,CyberLab Studios,CyberLab Studios,4,0,10000,0,0,0,3.99,3.99,0
324400,Pocket God vs Desert Ashes,Indie,Nine Tales Digital Bolt Creative,Nine Tales Digital,7,12,10000,0,0,0,4.99,4.99,0
792800,Adventures of Hendri,Indie,LionAnt,LionAnt,8,14,10000,0,0,0,1.99,1.99,0
2433170,Ciudad Alfombra,Indie,Loquendero Dev,Loquendero Dev,2,0,10000,0,0,0,0.90,0.90,0
964050,Turn the mirror please,Indie,Sunrise,Sunrise,2,6,10000,0,0,0,0.99,0.99,0
1005480,ELISEISK ,Indie,Indie Ninjas,Indie Ninjas,6,1,10000,0,0,0,1.50,1.50,0
1834710,Last Bastion,Indie,Sarper oher,Sarper oher,13,1,10000,0,0,0,1.99,1.99,0
1759580,Tower To Heaven,Indie,bstable,bstable,6,2,10000,0,0,0,0.00,0.00,0
1833920,Space Balls,Indie,Gabriel Jacintho Bertasso,Gabriel Jacintho Bertasso,8,0,10000,0,0,0,1.99,1.99,0
510060,Punch Bomb,Indie,Chris Folea,Chris Folea,36,0,10000,0,0,0,6.99,6.99,0
1490030,Cyber Dodge,Indie,NKVN Games,NKVN Games,4,0,10000,0,0,0,1.99,1.99,0
763490,Precision Archery Competitive,Indie,Salsawi,Salsawi Games,12,30,10000,0,0,0,1.99,1.99,0
670490,Rise of Man,Indie,Darkcross Games,Darkcross Games,26,117,10000,0,0,0,9.99,9.99,0
618840,Samhain World,Indie,WRGenesis,WRGenesis,1,5,10000,0,0,0,0.00,0.00,0
1434550,Zeltrus,Indie,GT DexterCO,GT DexterCO,1,0,10000,0,0,0,1.99,1.99,0
1234580,fullybroKEN  A Unique Mix of X  PostApocalypse  RPG  Roguelike,Indie,Not The Best Games,Not The Best Games,2,1,10000,0,0,0,12.99,12.99,0
1585040,Death Upon Us,Indie,Julian Lewis,Julian Lewis,0,1,10000,0,0,0,5.00,5.00,0
814190,Digital Runner,Indie,Games, Games,2,1,10000,0,0,0,0.00,0.00,0
739050,Deck Casters,Indie,Rock Nano Global,Rock Nano Global,105,11,10000,0,0,0,15.99,15.99,0
1461240,The Prologue to a Dream of Home,Indie,Sig KN,Sig KN,1,0,10000,0,0,0,0.00,0.00,0
1742840,Puff Town,Indie,Cartoon Game,Cartoon Game,255,79,10000,0,0,0,1.99,1.99,0
683960,Tower And Guardian ,Indie,ShenZheng,ShenZheng,0,1,10000,0,0,0,0.00,0.00,0
953790,Unbeatable wilderness,Indie,liugao,liugao,0,1,10000,0,0,0,1.99,1.99,0
994250, fat battle,Indie,,,0,1,10000,0,0,0,1.99,1.99,0
1204950,Cecil Run,Indie,Digital Berzerk,Digital Berzerk,0,2,10000,0,0,0,2.99,2.99,0
1357700,Flap Demon,Indie,,,2,0,10000,0,0,0,0.00,0.00,0
766420,Neckbeards Silly Squadron,Indie,Soiree Games,Soiree Games,1,1,10000,0,0,0,1.99,1.99,0
993860, OOInc,Indie,,,1,0,10000,0,0,0,0.99,0.99,0
1157100,Starazius,Indie,Jonathan Law,Jonathan Law,1,0,10000,0,0,0,2.99,2.99,0
1194890,Star of Lemutia  Reborn,Indie,UP games,UP games,1,1,10000,0,0,0,4.99,4.99,0
1829250,The Wizardz Dungeon,Indie,Syntax,Syntax,1,0,10000,0,0,0,2.30,2.30,0
1201770,Colossals,Indie,Isaac Birchmier,If the clouds are full of rain they empty themselves upon the earth LLC,2,1,10000,0,0,0,9.99,9.99,0
1110090,CyberAnte,Indie,Junction Games,Junction Games,2,0,10000,0,0,0,0.99,0.99,0
1528900,Charge Champs,Indie,Spaghetti Yeti Studios,Spaghetti Yeti Studios,2,0,10000,0,0,0,2.99,2.99,0
1812440,Polygon Hunter,Indie,Daniel Ocheda,Welcome Back Entertainment LLC,2,1,10000,0,0,0,9.99,9.99,0
692500,PianoBoard Server,Indie,DaSerge,DaSerge,3,1,10000,0,0,0,0.00,0.00,0
1132600,GYATM Dragon Edition,Indie,Longplay Games,Indie Imprint,5,2,10000,0,0,0,4.00,4.00,0
1165540,MAD Maze,Indie,MAD Dev Studio,MAD Dev Studio,4,0,10000,0,0,0,1.99,1.99,0
1202760,Story in the Dream World Volcano and Possession,Indie,Nuriverse,Polaris,4,3,10000,0,0,0,0.00,0.00,0
1864050,DEBUG,Indie,Teambalance,Teambalance,4,7,10000,0,0,0,5.99,5.99,0
918120,ALAN Rift Breakers,Indie,,CasGames,5,1,10000,0,0,0,0.00,0.00,0
2110520,Find Me In The Maze,Indie,Firas Belhedi Moemen Belleh Hafsi,Firas Belhedi Moemen Belleh Hafsi,1,1,10000,0,0,0,2.99,2.99,0
1597650,Larger Than Light,Indie,Watt Games, Watt Games,4,1,10000,0,0,0,4.99,4.99,0
693150,Martha Madison Electricity,Indie,Second Avenue Learning,Second Avenue Learning,1,0,10000,0,0,0,1.99,1.99,0
1755790,Dance like a butterfly Shot like a Bee,Indie,MIYAs GAME,MIYA,2,1,10000,0,0,0,0.99,0.99,0
357910,QuestEvent,Indie,Fivang,Fivang,5,23,10000,0,0,0,2.99,2.99,0
707720,Ragna Maya,Indie,Ragna Maya,Ragna Maya,6,7,10000,0,0,0,4.99,4.99,0
816560,AVARIAvs,Indie,Juncture Media,Juncture Media,44,9,10000,0,0,0,0.00,0.00,0
2468440,WestHalla,Indie,IslandWare,IslandWare,0,1,10000,0,0,0,9.99,9.99,0
1171950,Dragon Little Fighters ,Indie,Blue Creazione,Blue Creazione,0,1,10000,0,0,0,1.99,1.99,0
312220,Tales of Adventure ,Indie,XIAOYAO BetaSparkUK,XIAOYAO,13,28,10000,0,0,0,9.99,9.99,0
580950,Arcane Maelstrom,Indie,YellowEgg game studios,Vilar Ingeniera de Software SL,7,10,10000,0,0,0,3.99,3.99,0
1859670,Provisional Detective,Indie,SteefMakesGames,SteefMakesGames,1,1,10000,0,0,0,1.99,1.99,0
764410,Trials of the Gauntlet,Indie,Patrick OConnor Joshua Suskalo Christian Hall Arthur Parker Dorsey Ledger Natalie OConnor Landon Creech Nathan Andre Cassandra Doeinck Nicholas Kovacevich,Broken Dinosaur Studios,31,26,10000,0,0,0,1.99,1.99,0
498740,Way of Redemption,Indie,Pixel Cream,Pixel Cream,33,12,10000,0,0,0,6.99,6.99,0
773650,The first thrust of God,Indie,Apillo,Apillo,5,32,10000,0,0,0,7.99,7.99,0
1050430,UNI TURRET,Indie,gentome,gentome,1,0,10000,0,0,0,1.99,1.99,0
340290,DrGreen,Indie,Johan Aronsson,Johan Aronsson,27,13,10000,0,0,0,2.99,2.99,0
2183380,DobbyxEscape Halloween Adventure,Indie,LKMAD,LKMAD,3,0,10000,0,0,0,2.99,2.99,0
1111410,Think,Indie,MaxPI,MaxPI,5,6,10000,0,0,0,1.99,1.99,0
513060,Wills and Wonders,Indie,On The Wall Entertainment,On The Wall Entertainment,6,1,10000,0,0,0,9.99,9.99,0
908120,W T B,Indie,CSM,WTB,12,4,10000,0,0,0,0.99,0.99,0
1574390,Converter,Indie,Funkyzeit Games,Funkyzeit Games,24,0,10000,0,0,0,5.99,5.99,0
672380,Ameline and the Ultimate Burger,Indie,Fei Leo Yang,Rocket Juice Games,5,10,10000,0,0,0,4.99,4.99,0
1561100,Another Warfare,Indie,Duxomnia,Duxomnia,6,1,10000,0,0,0,0.99,0.99,0
738440,MazeQuest ,Indie,Will Orr Chris Orr,OMB Media,7,1,10000,0,0,0,7.99,7.99,0
1753130,Balls Mania,Indie,ZaxtorGameS,ZaxtorGameS,2,0,10000,0,0,0,0.99,0.99,0
1887990,Deep Night Runner,Indie,DODRECK,kazakovstudios,14,2,10000,0,0,1,2.49,24.99,90
1260250,SECTOR  The Soviet Legacy,Indie,Fifteen Feet,Fifteen Feet,1,6,10000,0,0,0,0.99,0.99,0
1292410,Golden Fall ,Indie,Ofer Rubinstein,Ofer Rubinstein,10,1,10000,0,0,0,5.99,5.99,0
1497700,Jing an District Copstories,Indie,,,24,11,10000,0,0,0,4.99,4.99,0
964110,MonGirlTile,Indie,xexai,xexai,5,0,10000,0,0,0,1.99,1.99,0
1883440,Child of Hope,Indie,Zenith Games,Zenith Games,1,1,10000,0,0,0,6.99,6.99,0
2265380,Seroutte,Indie,Studio Hex,Studio Hex,2,1,10000,0,0,0,0.99,0.99,0
814870,Monads,Indie,Team Monad,Team Monad,7,4,10000,0,0,0,9.99,9.99,0
324610,The Shopkeeper,Indie,Tom De Roeck,Mastertronic,19,125,10000,0,0,0,2.99,2.99,0
758920,Action Rush,Indie,ThroneLab,ThroneLab,26,26,10000,0,0,0,3.99,3.99,0
1735850,Mission ,Indie,Consulog,Consulog,30,4,10000,0,0,0,9.99,9.99,0
1642590,Stars SLIDE,Indie,Sprovieri Games,Sprovieri Games,16,6,10000,0,0,0,0.99,0.99,0
465180,One Day in London,Indie,Owl Studio,Owl Studio,78,9,10000,0,0,1,9.99,9.99,0
807830,Pottery Crafts HandMade Simulator,Indie,One Tap Games,One Tap Games,4,19,10000,0,0,0,0.00,0.00,0
908180,Space Maze,Indie,Redox Entertainment Inc,Redox Entertainment Inc,15,2,10000,0,0,0,7.99,7.99,0
685790,Ruthless Safari,Indie,SharkGame,Laush Studio,127,139,10000,0,0,0,24.99,24.99,0
709190,God of Failure,Indie,Axyos Games,Axyos Games,17,18,10000,0,0,0,3.99,3.99,0
233530,Wake,Indie,Boss Baddie,Boss Baddie,52,140,10000,44,44,0,4.99,4.99,0
586340,Lamm,Indie,LoGames,LoGames,54,7,10000,563,563,0,0.99,0.99,0
787170,Choices The Game,Indie,Freestewdios,Freestewdios,8,2,10000,0,0,0,1.99,1.99,0
886010,Smash Halloween Pumpkins The Challenge,Indie,Anamik Majumdar,Anamik Majumdar,10,11,10000,0,0,0,4.99,4.99,0
713570,Go Kart Survival,Indie,Tero Lunkka,Tero Lunkka,16,21,10000,0,0,0,0.99,0.99,0
1831720,Treasure Temples,Indie,GAMEDIA,GAMEDIA,16,4,10000,0,0,0,7.99,7.99,0
321350,Fairspace,Indie,Sub Orbital Software,Sub Orbital Software,23,10,10000,0,0,0,8.99,8.99,0
540870,Crewsaders,Indie,Titan Squad,Plug In Digital,24,11,10000,0,0,0,2.99,2.99,0
608630,PIXEL ZUMBI,Indie,Amilton Neves,AlexHoratio,29,10,10000,0,0,0,1.99,1.99,0
605100,Renzo Racer,Indie,EnsenaSoft,EnsenaSoft,30,31,10000,0,0,0,4.99,4.99,0
1587790,Desert Parkour,Indie,Prince Game Studio,Prince Game Studio,31,18,10000,0,0,0,0.99,0.99,0
316020,Hangeki,Indie,Pentavera,Pentavera,35,4,10000,0,0,0,9.99,9.99,0
772990,Bird Watcher,Indie,First Game Studio,First Game Studio,43,17,10000,0,0,0,1.99,1.99,0
665030,Zerans Folly,Indie,MyroidType Comics,MyroidType Comics,52,15,10000,0,0,0,9.99,9.99,0
710110,Trivia Vault Mini Mixed Trivia ,Indie,Ripknot Systems,Ripknot Systems,53,48,10000,0,0,0,9.99,9.99,0
1389890,mg You are such a Soft and Round Kitten,Indie,Sylvie,mg,71,2,10000,0,0,0,2.99,2.99,0
1064150,Late City Riders,Indie,Funk Fizz,Funk Fizz,75,11,10000,0,0,0,0.00,0.00,0
1883420,The Oathkeeper,Indie,Anima Games,Anima Games,0,2,10000,0,0,0,6.99,6.99,0
2127440,,Indie,,,0,3,10000,0,0,0,1.99,1.99,0
2488360,Super Tank Attack,Indie,Tudou Games,Tudou Games,1,0,10000,0,0,0,0.99,0.99,0
2479220,The Knights Path,Indie,Parables Games,Parables Games,14,0,10000,0,0,0,0.99,0.99,0
1525580,Kabaret,Indie,Persona Theory Games,Persona Theory Games Wings,19,4,10000,0,0,1,19.99,19.99,0
1514100,Adventure War  Battlefield,Indie,Gold Turtle Games,Gold Turtle Games Zygobot,20,14,10000,0,0,0,0.00,0.00,0
1355560,Aloof,Indie,ButtonX,ButtonX,32,1,10000,0,0,0,4.99,4.99,0
912730,Gamble of Gods,Indie,Mighty Papaya ESAT,ESAT,5,2,10000,0,0,0,0.00,0.00,0
419700,AT SUNDOWN Shots in the Dark,Indie,Mild Beast,Versus Evil,28,15,10000,0,0,0,14.99,14.99,0
465440,Aplowcalypse,Indie,Biodrone Studios,Biodrone Studios,42,13,10000,3,3,0,0.00,0.00,0
601170,ZiL Truck RallyCross,Indie,Ara Interactive,Ara Interactive,44,37,10000,0,0,0,6.99,6.99,0
365760,Vektor Wars,Indie,Reset Games Ltd,Reset Games Ltd,48,21,10000,0,0,0,9.99,9.99,0
817680,Real Drift,Indie,FRAdrift RewindApp,RewindApp,49,54,10000,0,0,0,0.55,1.99,72
979010,Ultimate Desktop Character Engine,Indie,elfinik,elfinikGames,49,45,10000,348,693,1,2.99,2.99,0
597040,Dumbass Drivers,Indie,MJ Lovegrove,Screen ,53,36,10000,213,213,0,0.99,0.99,0
642520,Trio,Indie,Paper Plane,Paper Plane,57,42,10000,0,0,0,0.99,0.99,0
1128570,Weeping Willow  Detective Visual Novel,Indie,TechnoCat Games,TechnoCat Games,58,13,10000,0,0,0,1.99,1.99,0
337210,Royal Bounty HD,Indie,iosoftware,iosoftware,97,65,10000,0,0,1,2.99,2.99,0
297720,Corpse of Discovery,Indie,Phosphor Games,Phosphor Games,115,66,10000,0,0,0,1.99,1.99,0
697630,WARMA,Indie,BAD,WARMA Corp,123,106,10000,0,0,0,9.99,9.99,0
895140,JJBoom,Indie,Meggic,Meggic,176,16,10000,34,34,0,4.99,4.99,0
490390,Gods One Day World,Indie,,,616,103,10000,0,0,0,9.99,9.99,0
1135560,The Thing at the Window,Indie,VladiMatt Two Glass Hams,Two Glass Hams,3,3,10000,0,0,0,0.00,0.00,0
1529800,SpacePOM,Indie,Wrong Tree Studios,Wrong Tree Studios,5,0,10000,0,0,0,5.99,5.99,0
1887490,DymensionScary Horror Survival Shooter,Indie,GameToTop,GameToTop,6,11,10000,0,0,0,4.99,4.99,0
1574510,Kartoffl,Indie,Breach,Breach,7,0,10000,0,0,0,9.99,9.99,0
1462580,Space Station Sprint,Indie,Snow Day Software,Snow Day Software,9,3,10000,0,0,0,9.99,9.99,0
1849230, If I Still Had Tomorrow,Indie,, ,11,1,10000,0,0,0,0.99,0.99,0
1320230,Curved Space,Indie,Only By Midnight Ltd,Maximum Games,27,3,10000,0,0,0,19.99,19.99,0
1336210,The ER Patient Typhon,Indie,Professional Villains,Professional Villains,56,7,10000,0,0,0,7.99,7.99,0
1631350,Fight of Steel Infinity Warrior,Indie,Digital Crafter,Digital Crafter,61,4,10000,0,0,0,12.99,12.99,0
1328490,RicoJump,Indie,Christopher Juerges,Christopher Juerges,72,16,10000,0,0,0,0.00,0.00,0
1765150,Monkey King Simulator  Chapter Huaguo Mountain,Indie,ShinningCloud Studio,ShinningCloud Studio,124,14,10000,0,0,0,4.99,4.99,0
2017890,My Dream is a Lost Memory,Indie,LeJunesArt,LeJunesArt,150,17,10000,0,0,0,0.99,0.99,0
733420,Fragments,Indie,Pulsarium,Pulsarium,4,3,10000,0,0,0,0.00,0.00,0
448810,Torgars Quest,Indie,Tagunda LLC,Tagunda LLC,12,3,10000,0,0,0,5.99,5.99,0
710820,BELPAESE Homecoming,Indie,Fazz Brothers,Fazz Brothers,15,4,10000,0,0,0,3.99,3.99,0
763750,Minaurs,Indie,IIIDA Interactive,IIIDA Interactive,17,6,10000,0,0,0,5.99,5.99,0
979530,Endless Maneuver,Indie,GGaming,GGaming,18,11,10000,0,0,0,0.99,0.99,0
340750,Gunslugs ,Indie,Orangepixel,Orangepixel,19,17,10000,0,0,0,8.99,8.99,0
980160,UBERCOLD,Indie,Side Group UBERTEAM,Side Group,21,18,10000,0,0,0,0.00,0.00,0
335690,dUpLicity Beyond the Lies,Indie,ROSEVERTE,ROSEVERTE,25,39,10000,0,0,0,9.99,9.99,0
395550,Operation Hardcore,Indie,Cosmocat,Cosmocat,25,3,10000,0,0,0,4.99,4.99,0
424320,Anomaly ,Indie,Anvil Drop LLC,Black Shell Media,28,7,10000,0,0,0,9.99,9.99,0
757870,Australian trip,Indie,SergioPoverony,SergioPoverony,29,11,10000,0,0,0,4.99,4.99,0
769420,JuVentures,Indie,SpielmannSpiel bison,SpielmannSpiel,30,2,10000,0,0,0,4.99,4.99,0
1063440,Homeless Simulator ,Indie,Kiddy,Kiddy,32,42,10000,0,0,0,0.99,0.99,0
336200,Starlaxis Supernova Edition,Indie,Spiderwork Games,Spiderwork Games,33,23,10000,323,323,0,4.99,4.99,0
351320,DROD The Second Sky,Indie,Caravel Games,Caravel Games,33,2,10000,0,0,0,14.99,14.99,0
1100030,Iseshima mystery annai Itsuwari no Kuro shinnjyu,Indie,Happymeal Inc ESQUADRAinc,Flyhigh Works,33,5,10000,0,0,0,9.99,9.99,0
464070,Diorama Battle of NINJA　D ,Indie,XSTREAM DIGITAL Co Ltd,Dogenzaka Lab,34,16,10000,0,0,1,6.99,6.99,0
534200,Ultimate Solid,Indie,What The Fantastic Games Group,Night Steed Games,37,12,10000,0,0,0,5.99,5.99,0
1059150,Ritual Crown of Horns,Indie,Draw Distance,Feardemic,37,14,10000,0,0,0,19.99,19.99,0
860340,Trivia Vault Toy Trivia,Indie,Ripknot Systems,Ripknot Systems,40,43,10000,0,0,0,9.99,9.99,0
263640,CDF Ghostship,Indie,MadAboutGamesStudios,MadAboutGamesStudios,43,62,10000,0,0,0,9.99,9.99,0
354180,Bunker  The Underground Game,Indie,Nightly Studios,tainment GmbH,46,30,10000,144,144,0,3.99,3.99,0
1163460,Daenerys doesnt want Hentai,Indie,SeedWall,SeedWall,50,37,10000,0,0,0,0.99,0.99,0
437730,Roadclub League Racing,Indie,Solid Core,Solid Core,51,9,10000,0,0,0,0.00,0.00,0
509860,Baezult,Indie,Atapki,Atapki,53,17,10000,0,0,0,0.00,0.00,0
712870,Vectorium,Indie,IndigoBlue Game Studio,IndigoBlue Game Studio,59,16,10000,0,0,0,4.99,4.99,0
863980,ORIX,Indie,AFBIK Studio,AFBIK Studio,101,62,10000,0,0,0,0.99,0.99,0
1014880,By Moonlight,Indie,SugarHyped,SugarHyped,113,12,10000,0,0,0,0.00,0.00,0
614030,Rhythm Rush,Indie,KFriske Studios,KFriske Studios,121,48,10000,5,5,0,0.99,0.99,0
610310,Star Story The Horizon Escape,Indie,EvilCoGames,EvilCoGames,150,30,10000,0,0,0,14.99,14.99,0
887820,Double,Indie,Tomato Fantasy Games,Tomato Fantasy Games GrabTheGames,162,31,10000,0,0,0,0.71,5.99,88
892650,Play With Kizami,Indie,Kizami Fans Club,Banana Spilt,182,123,10000,45,45,0,0.00,0.00,0
953900,Pantsu Hunter Back to the s,Indie,Golden Wave Games,Golden Wave Games,186,37,10000,0,0,1,8.99,8.99,0
454160,Dark Fear,Indie,Arif Games,Arif Games,195,12,10000,0,0,0,3.99,3.99,0
777200,KOEWOTAYORINI SP  SP,Indie,,Pujia Studio Gamera Game,218,12,10000,0,0,0,1.99,1.99,0
1518680,Travel Fanz,Indie,Spaghetti Code Ltd,Spaghetti Code Ltd,1,0,10000,0,0,0,0.99,0.99,0
1742230,Sandfall,Indie,Valkyria Games,Aldorlea Games,2,3,10000,0,0,0,6.99,6.99,0
1149630,Project Gemini,Indie,Rising Tide,DigiPen Institute of Technology,7,2,10000,0,0,0,0.00,0.00,0
1104670,BAFF ,Indie,Blender Games,Blender Games,8,12,10000,0,0,0,1.99,1.99,0
1883990,The Hepatica Spring,Indie,Gallium Games,Argent Games,9,2,10000,0,0,0,0.00,0.00,0
1218790,Good Goods Incorporated,Indie,Sokpop Collective,Sokpop Collective,10,22,10000,0,0,0,2.99,2.99,0
1961780,Gordianaut,Indie,Jack Lance,Jack Lance,12,7,10000,0,0,0,2.99,2.99,0
2635390,Crazy Cursed Grandmas House,Indie,rentaka,rentaka,12,6,10000,0,0,0,5.99,5.99,0
1053620,MIDNIGHT Remastered,Indie,Mad Jackal Games,Mad Jackal Games,13,1,10000,0,0,0,0.99,0.99,0
1447050,Enoki,Indie,Dnovel,My Way Games,13,3,10000,0,0,0,9.99,9.99,0
1408530,Sudoku Starry Sky,Indie,GuangZhou Hezhi Coltd,GuangZhou Hezhi Coltd,23,7,10000,0,0,2,1.49,1.49,0
2261070,Chinese Rail SIm,Indie,Mai,Mai,23,21,10000,0,0,1,2.99,2.99,0
1828700,Celestial Project,Indie,KumaPaw,KumaPaw,28,8,10000,0,0,1,9.99,9.99,0
1323860,Crowded Blue Dot,Indie,cys studio,cys studio,31,22,10000,0,0,0,5.99,5.99,0
1274540,Tomatenquark,Indie,Tomatenquark Team,Tomatenquark Team,33,10,10000,0,0,0,0.00,0.00,0
1464730,Metal Commando,Indie,indiegames,indiegames,34,16,10000,0,0,0,1.99,1.99,0
1962560,Grim Horde,Indie,Red Koi Box,Red Koi Box,35,26,10000,64,64,0,2.99,2.99,0
1684210,Horror Villa ,Indie,LAN JIE,LAN JIE,37,19,10000,0,0,0,0.00,0.00,0
2093380,Noclipped,Indie,MateussDev,MateussDev,37,7,10000,0,0,0,1.99,1.99,0
1549440,MeiQi ,Indie,QZQ Studio,QZQ Studio,39,11,10000,0,0,1,3.99,3.99,0
1470420,ReTurn   Runaway,Indie,Red Ego Games,Red Ego Games,45,11,10000,0,0,0,7.99,7.99,0
1167150,Zombies and Keys,Indie,Yeongho Kim,Yeongho Kim,45,2,10000,0,0,0,0.99,0.99,0
997030,Earth Atlantis,Indie,Pixel Perfex,Headup Publishing,46,26,10000,0,0,0,14.99,14.99,0
1842610,Dungeon Wizards,Indie,Tubby Turtle Studios,Tubby Turtle Studios,48,5,10000,0,0,0,6.99,6.99,0
1411180,Touhou Block Fall  Yukari,Indie,ShmoeSoft,ShmoeSoft,48,3,10000,0,0,0,0.00,0.00,0
1516490,CompactO  Idle Game,Indie,Considera Games LLC,Considera Core LLC,52,18,10000,0,0,1,2.99,2.99,0
1064200,Brewer,Indie,Slava Victorov,Slava Victorov,54,15,10000,0,0,1,2.99,2.99,0
2302160,StacksSpace,Indie,StacksEngine,StacksEngine,54,10,10000,0,0,2,4.99,4.99,0
963490,Abyss Manager,Indie,D Laboratory,D Laboratory,56,17,10000,0,0,0,7.99,7.99,0
857540,Soviet Bear Uni Adventure,Indie,J,J,61,22,10000,0,0,0,9.99,9.99,0
1233170,Utopia Colony,Indie,GridSky Software,GridSky Software,70,28,10000,0,0,1,16.99,16.99,0
1268360,Trashed,Indie,Josh Presseisen,Crescent Moon Games,71,69,10000,0,0,0,9.99,9.99,0
1318980,Virtual Exhibition,Indie,Kersten Glaser,Kersten Glaser,77,5,10000,0,0,1,0.00,0.00,0
1793380,Roll The Cat,Indie,LeJunesArt,LeJunesArt,78,2,10000,0,0,0,2.99,2.99,0
1233780,Balls Royale,Indie,Meaty Ore Games,Meaty Ore Games,82,24,10000,0,0,0,1.99,1.99,0
1488430,Fueled Up,Indie,Fireline Games,Fireline Games Gamera Games,82,23,10000,0,0,0,19.99,19.99,0
1070690,RollerCoaster VR Universe,Indie,damiank,damiank,83,35,10000,0,0,0,2.99,2.99,0
1164750,Hospitality VR,Indie,David Flossdorf,flossdorfgames,83,35,10000,0,0,0,2.99,2.99,0
1617900,Head  Head,Indie,ArcForged,ArcForged,87,22,10000,0,0,2,0.00,0.00,0
1576370,REPLIKATOR,Indie,RGames,Meridian RGames,89,12,10000,0,0,0,11.99,11.99,0
1404560,Yerba Mate Tycoon,Indie,DonislawDev,DonislawDev,90,12,10000,0,0,0,4.99,4.99,0
1371330,Vessels,Indie,Local Space Survey Corps,Local Space Survey Corps LLC,95,4,10000,0,0,0,0.99,0.99,0
2102490,Basketball Club Story,Indie,Kairosoft CoLtd,Kairosoft CoLtd,95,27,10000,0,0,14,8.99,8.99,0
1209450,Potion Commotion,Indie,NerdyBird Studios,NerdyBird Studios,104,18,10000,0,0,0,0.00,0.00,0
